__label__premise	Die vorhandenen Fahrradstraßen in der Bonner Altstadt sind ein guter Beginn - leider interessiert das aber keinen Autofahrer.	5634
__label__premise	Zudem auf der miserabel erreichbaren Hbf-Rückseite.	7595
__label__premise	Die bauliche Aufmachung lässt es eher als getrennten Rad- und Fußweg erscheinen.	8233
__label__mpos	Da sich die Stelle aber außerhalb der geschlossenen Ortschaft und zudem an einer Landesstraße befindet, könnte die Umsetzung problematisch sein.	6830
__label__mpos	Der Radweg darf auch außen um die Signalmasten führen, ist immer noch besser als die jetzige Situation.	9705
__label__premise	Richtung Innenstadt fahrend kommt es im Bereich Fuchsstr. immer wieder zu gefährlichen Situationen mit Autofahrern die auf die dort beginnende Rechtsabbiegespur wollen, während gleichzeitig der Radverkehr der geradeaus will hier nach links neben den Rechtsabbieger wechseln muss.	12069
__label__premise	Ein Kreisverkehr verbessert den Verkehrsfluss, der auf der Subbelrather Straße vor allem zwischen Gürtel und Äußerer Kanalstraße zu sehr behindert wird.	12722
__label__mpos	Oder ggfs. mit Bodensensoren automatisch Grün geschaltet wird.	924
__label__non-arg	zum Ende der neuen online Befragung	14109
__label__premise	Fahrbahnmrkierung mit Vorhahrthaltelinien und Tempo 30 im Combahnviertel	10012
__label__mpos	Durch die Freigabe des Moselwegs für Radfahrer in beide Richtungen, könnte man den Umweg zumindest minimieren (Weiterfahrt zum Ahrweg).	10255
__label__non-arg	Fahrradweg stadteinwärts auf die Straße	13141
__label__premise	Wenn ich diese Behinderung umgehen will, muss ich am Hochkreuz auf die andere Straßenseite und entgegen der Fahrtrichtung falsch Richtung Wurzerstraße fahren.	3936
__label__mpos	Als Verbesserung möchten wir folgendes vorschlagen: In Kreuzungen mit Radwegen wurden diese schon deutlich markiert.	17054
__label__non-arg	Krefeld lebenswert	13942
__label__premise	Dies verleitet den Fahrradfahrer aus der anderen Richtung zum queren dieser Straße bei roter Ampel.	5101
__label__mpos	Mit Ziel oder wenigstens einer Radwegnummer.	17784
__label__premise	Radverkehr hilft da nicht, der ÖPNV je nach Grad der Behinderung auch nur bedingt.	14511
__label__mpos	Mehr Abstellanlagen f. Räder am Bahnhof	10682
__label__premise	Zudem: Die Einsicht auf den Fußgängerübergang ist durch wartende Linksabbieger oft versperrt und viele Autofahrer denken nicht daran, dass in diesem kinderreichen Stadtteil schon mal ein Roller oder Fahrrad fahrendes Kind völlig zu Recht über die grüne Fußgängerampel fahren kann!	8733
__label__mpos	Links abbiegen möglich machen/erleichtern	9848
__label__premise	Leider sind die Bordsteinabsenkungen an den falschen Stellen, sodass man hier etwas rumeiert.	3870
__label__premise	Ampel Grafschafter Rad- und Wanderweg zu träge	16839
__label__premise	Schlechter Straßenbelag, viele Schlaglöcher	10395
__label__premise	Die Buddestr. als dann Hauotschlagader hat nämlich in der Folge ein weiteres Problemgebiet, das noch nicht zur Sprache kam.	15038
__label__premise	Links abbiegen in Altstadt, wie geht das?	622
__label__premise	Leider gibt es auch keine Straßenbeleuchtung, so dass die Fahrt noch gefährlicher ist.	17771
__label__premise	Insbesondere zwischen Melbweg und Universitätssport ist der Weg jedoch so schmal, dass die Begegnung von Auto und Rad heikel ist.	2326
__label__non-arg	Beschilderung Rhein-Radweg	17821
__label__premise	Der markierte Radweg endet hier schlagartig, dadurch oft Konflikte mit Fußgängern, auch weiter nördlich dann vor dem Bahnhöfchen.	8037
__label__premise	Nach dem Test einiger Fahrgeschäfte auf Pützchens Markt kann ich es trotzdem nur wieder Bestätigen: den größten Adrenalin-Kick (gratis!) gibt es immer noch bei Nutzung des im Betreff genannten Schutzstreifens.	672
__label__premise	Die halbe Straße ist zugeparkt, wodurch ständig knappe Überholvorgänge entstehen.	3398
__label__mpos	Kennedybrücke von Bonn nach Beuel!	11245
__label__non-arg	Nassestraße=Fahrradstraße???	9728
__label__non-arg	Radführung Josefshöhe-Bonner Hafen	10045
__label__premise	Radwege auf vielen Hauptverkehrsstraßen sind zu schmal (z.B. Ubierstr./ Bad Godesberg)	10921
__label__premise	Die Einfahrten Godesberger Str. 51a und 57 werden häufig von Autofahrern, die von Süden aus dem Tunnel kommen und im Stau stehen, zum Wenden genutzt.	1262
__label__premise	Beim Autohaus Fleischhauer führt er dann anscheinend über den Fußweg, ist dort aber nur unzureichend gekennzeichnet - man erkennt es kaum, wenn man von der Strasse her schaut.	12792
__label__mpos	Wenn man diesen durchgängig vom Hochkreuz bis Lessingstraße befahren könnte, wäre das toll.	10271
__label__premise	Radwege am Ufer zu eng	1285
__label__premise	Radweg wird nicht respektiert	8707
__label__mpos	mehr Abstellmöglichkeiten	10605
__label__non-arg	Sehr geehrte Damen und Herren, Danke, dass Sie den Dialog initiiert haben.	3137
__label__mpos	Bitte mehr Stellfläche für Radfahrer vorsehen, die in den Geschäften der Pützstraße einkaufen.	9721
__label__mpos	Wichtig hierfür wären eigene Radspuren auf allen Streckenteilen und vor allem auch eine beidseitige und breitere Radspur auf der Brücke selbst.	2472
__label__mpos __label__premise	Bei Baustellen u Neubauten Radfahrer einbeziehen um ungewollte Behinderungen zu vermeiden u nicht jahrelang Straßen blockieren durch unfertige Baustellen	11635
__label__non-arg	Tolles Konzept!	1837
__label__premise	Überfüllte Fahrradständer	38
__label__mpos	mehr Abstellmöglichkeiten zum Rad Anschließen	10980
__label__premise	Am Hans Steger-Ufer (u.a. vor Rheinlust) gibt es links und rechts der Kennedybrücke einen ausreichend breiten Radweg.	8141
__label__non-arg	Und jetzt mein Vefbesserungsvorschlag VERKEHRSERZIEHUNG FÜR DIE RADLER	17698
__label__premise	Dabei gibt es zwei Gefahrenquellen:	2592
__label__premise	Nutzt man den Bröltalbahnweg vom Rhein aus Richtung Pützchen, kann man bei der Querung der Rheindorfer Straße je nach Größe des dort geparkten Fahrzeugs den Verkehr auf der Fahrbahn von links aus nicht einsehen.	629
__label__mpos	Verbreiterung des Fahrradweges entlang der Willy-Brandt bzw. Adenauerallee auf beiden Seiten.	10926
__label__non-arg	Fehlanzeige:Kreativität in Krefeld	13808
__label__non-arg	Mit freundlichen Grüßen [Name entfernt]	17145
__label__mpos	Ich würde mich sehr freuen, wenn es einen Bereich gibt, in dem man sicher sein Fahrrad abstellen kann.	4306
__label__premise	Konfliktsituationen zwischen dem Radverkehr und Kunden sowie Personal der Bäckerei sind also vorprogrammiert und alltäglich.	3348
__label__premise	Auch hier wie an vielen Stellen ist der Schutzstreifen viel zu schmal.	330
__label__mpos	Ab und zu dürfte könnte man hier durchaus den Druchgangsverkehr kontrollieren bzw. verwarnen.	5088
__label__mpos __label__premise	Besonders bei Fußgängern regelmäßig auf dem Radweg und Begegnungsverkehr, Verdoppelung der Breite dringend nötig!	182
__label__mpos	Zur Verbesserung des Miteinanders von Radfahrern und Autos wünsche ich mir eine konsequentere Kontrolle der Radfahrer (zu denen ich selber gehöre).	14296
__label__mpos __label__premise	Baustellenschild am Radweg - nicht beleuchtet - große Gefahr nachts bitte entfernen!	11451
__label__mpos	Beispiel: Königstraße und Weberstraße.	448
__label__non-arg	Und zwar achtkantig!	7385
__label__non-arg	Einmündung Baunscheidtstraße	1961
__label__premise	Wenn der Bus aber nur im 1/2 Stunden Takt fährt ist das kein gutes Angebot.	2981
__label__premise	An der Trierer Straße gibt es bergauf ab der Kreuzung Kreuzbergallee auf der rechten Straßenseite einen fertigen Bürgersteig, der derzeit mit Grün überwachsen ist.	8621
__label__mpos	geschlossenes Radwege-System durch Bonn, Rad-"Autobahn" für zügiges Fahren (Vorbild andere Städte, Schweiz), Ampelschaltung-Reihenfolge 1. Fußgänger 2. Radfahrer 3. Autos	10679
__label__non-arg	Befestigung steinrath	14347
__label__mpos	Kontrolle von Falschparkern	6976
__label__premise	Musste selbst mit ansehen wie ein Fahrradfahrer trotz klingeln fast gegen zwei ältere Menschen geprallt ist.	7243
__label__non-arg	Schranke-Querteilung der Stadt durch Bahnlinie	10813
__label__premise	Wenn man aus dem Adlerweg auf die Vogelsanger Straße kommt, ist so gut wie IMMER der von Rechts aus Vogelsang kommende Verkehr nicht einsehbar, weil dort am Fahrbahnrand parkende Autos stehen.	12394
__label__premise	Hier ist es zwischen Bahnen, Bussen, Taxis, eiligen Autos und den Schienen immer sehr eng und riskant.	9365
__label__mpos	Für die geplante Sanierung der Nordbrücke sollte geprüft werden, ob der Radweg nicht bis zur Graurheindorfer Straße ausgebaut werden kann (Zugang sowohl Höhe Rhein als auch Graurheindorfer Straße).	3573
__label__premise	Auf der anderen Straßenseite angekommen, gibt es keine Signalzeichen parallel zur Verbandsstraße, an denen man sich - wenn auch umständlich - orientieren könnte.	17577
__label__mpos	Außerdem sollten das Kopfsteinpflaster am Rand der Fahrbahn durch ebenen Asphalt ersetzt werden, damit ein Ausweichen vor den entgegenkommenden Autos möglich ist.	1871
__label__premise	Dass eine Fahrspur für den Autoverkehr reicht zeigt auch der Blick nach Nippes - hier ist der Gürtel ja gar nicht für den Autoverkehr befahrbar.	12138
__label__mpos	Zudem sollte sie aus beiden Richtungen von den Radwegen der Reuterstraße Abbiegemöglichkeiten auf die Nord-Süd-Achse bestehen.	1857
__label__premise	Darüberhinaus ist der Autoverkehr an dieser Stelle nicht auf den Übergang angewiesen.	4829
__label__non-arg	Autofrei	12127
__label__premise	Die Situation für Radfahrer ist an dieser Stelle vollkommen konfus.	12973
__label__premise	Der kombinierte Rad- und Fussgängerweg endet leider an der Kreuzung Ruhrorter-/Römerstraße.	17134
__label__non-arg	Damit sich Unwissende ein Bild vom Heimkehrerweg machen können, hier ein Bild davon: https://goo.gl/v3GtHX	8994
__label__premise	Soll der Kraftverkehr ausgebremst werden und der Kollateralschaden für die Fahrradfahrer wird bewusst in Kauf genommen?	5795
__label__premise	Wenn man bedenkt, dass es auf der anderen Straßenseite keinen Bürgersteig gibt, ist es für beide Richtungen und Fußgänger müssen in den Radweg treten, nur um aneinander vorbei zu kommen.	3673
__label__non-arg	Übergang von Nordunterführung zur Fahrradstraße Florentiusgraben	2407
__label__premise	Radweg an der Kaiserstraße/Bahn ist viel zu schmal	9957
__label__non-arg	Wird nach Beendigung der Bauarbeiten vermutlich wieder so sein.	2781
__label__premise	Bei Dunkelheit ist es hier zum Teil sehr gefährlich, vor alem dann, wenn einem noch jemand entgegen kommt.	16658
__label__premise	Entweder es erwischt dich einer der zahlreichen Schlaglöcher auf der Straße, eines der zugeparkten Autos oder eines an dir vorbeifahrenden Autos.	13251
__label__mpos	4. Stärkere Videoüberwachung an großen Abstellanlagen.	5234
__label__premise	Tatsächlich gibt es einen Weg von Rheinkamp bis in die Moerser Innenstadt entlang des Moersbachs, der von zahlreichen Radlern benutzt wird, obgleich er nur als Fußweg ausgewiesen ist.	16845
__label__non-arg	Wer braucht den sowas?	8916
__label__mpos	Kasernenstraße für Radverkehr in beide Richtungen frei geben	1860
__label__premise	In diesem Bereich der Südstadt ist es inzwischen normal, dass Autos die Kreuzungen zuparken, so dass diese nicht mehr einsehbar sind.	1746
__label__premise	Die aktuelle Strecke ist allerdings eine Zickzackführung entlang des Bahndamms mit vielen Abbiegungen und Kreuzungen.	1471
__label__non-arg	Kopfsteinpflaster/Schienen DLRG	1918
__label__premise	Die Trasse scheint seit Jahren nicht mehr genutzt zu werden.	3641
__label__premise	An dieser Stelle sollte das Fahren auf der Fahrbahn erlaubt sein.	6052
__label__mpos	Auf der Kennedybrücke keinen "Gegenverkehr" zulassen.	10876
__label__premise	Kurz vor dem Blauen Affen verengt sich der Radweg und es stehen 2 Poller auf dem Radweg.	1337
__label__premise	Generell sind die Radwege veraltet, zu schmal und ohne eine Neugestaltung der Straße an den wenigsten Stellen wirklich sinnvoll benutzbar.	6770
__label__premise	3. Geisterfahrer_innen sind unterwegs, vom Stiftsplatz kommend Richtung Wilhelmsplatz werden zwei Fahrbahnen genutzt, da die Markierungen kaum zu erkennen sind.	4976
__label__mpos	Einrichtung eines Radweges	10450
__label__premise	Auf beiden Seiten der Kennedyallee wurde die Unterteilung in Fuß- und Radweg aufgegeben und in einen Fußgängerweg mit 'Fahrräder frei' umgewandelt, obwohl die Wege für beide Verkehrsteilnehmer mehr als ausreichend breit sind.	7562
__label__non-arg	Abbiegen auf Fahrradweg bei geschlossener Schranke	3428
__label__mpos	Häufigere Kontrolle der Abstellanlagen/ Entfernung offensichtlich zurückgelassener/ aufgegebener Räder	10930
__label__premise	Es gibt kaum Möglichkeiten dies sicher und schnell zu überqueren	10633
__label__premise	Ja man hat mir im Kreisverkehr die Vorfahrt genommen hat mich umgefahren über die Hand und hat Fahrerflucht begangen.	4355
__label__mpos	Ich wünsche mir, dass es nicht weiter eine Straße für Autos ist auf der Fahrräder fahren dürfen, sondern dass es eine Straße für Fahrradfahrer ist, auf der hin und wieder ein Auto fährt.	12364
__label__mpos __label__premise	Römerstraße Richtung Real kommend von der Hochstraße sollte man das Stück auch links fahren können da man sonst mehrere Ampelanlagen schalten müsste bis man wieder die richtige Seite hat.	17142
__label__premise	Auf der Colmantstraße wird man von den Buslinien regelrecht abgedrängt, weil sie unbedingt vor einem am HBF sein müssen, um einen dort dann auszubremsen.	9763
__label__mpos	Übergang von Fahrradweg zum Gymnasium Filder Benden verbessern	16558
__label__non-arg	Ich habe eine Frage: Wie viele Autos passen noch in die Altstadt und was ist das Ziel der Stadt?	3675
__label__mpos	Reuterstraße: vernünftige Trennung zwischen Fußgänger, Radfahrer und Autofahrer; vernünftige Lösung für die Mülltonnen, die mitten auf dem sehr schmalen Bürgersteig stehen; deutliche Markierung des Fahrradwegs für alle Autofahrer, die dort einmünden (Tankstelle, Seitenstraßen) bzw. abbiegen.	2071
__label__mpos	Kluttenweg asphaltieren	5509
__label__premise	Gefahrenstelle Tankstelle	10438
__label__premise	Schlaglöcher, die meine Kinder im Anhänger durchschütteln, finden wir andernorts schon genug.	1744
__label__premise	Es ist sehr risikoverbunden dort Rad zu fahren, besonders wenn Gegenverkehr ist.	6989
__label__mpos	Bessere Kenntlichmachung von für Radfahrer freigegebenen Einbahnstraßen (für Autofahrer)	10560
__label__non-arg	(Kreisverkehre und) Zebrastreifen	12725
__label__mpos	Dach- und Wandbegrünung bilden die natürlichen Dämmungsmethoden, die auf gefährliche Materialien verzichten.	15566
__label__mpos	Fahrradstraßen Richt. Innenstadt Beschilderung der Fahrradwege	10717
__label__mpos	Der erste Teil der Usenerstraße (von der Karl-Barth-Straße aus gesehen bis zur Robert-Brach-Gasse) sollte für Fahrradfahrer in beiden Richtungen zugelassen werden.	2102
__label__mpos	Polizei sollte großzügiger sein, wenn keine Gefährdung vorliegt.	10986
__label__mpos	Fahrradstadt Krefeld "wiederbeleben"	14687
__label__mpos	Radwege sollten aufgrund der erheblich unterschiedlichen Geschwindigkeiten vom Autoverkehr abgetrennt werden.	8542
__label__mpos	Hier sollte eine striktere Kontrolle von Falschparkern erfolgen, sowie eine bessere Reinigung.	7452
__label__mpos	Verbesserung der Radachse BAB Anschlussstelle Friesdorf/August-Bebel-Allee - Rheinaue - Bundesviertel - Südbrücke - Beuel	8220
__label__premise	Zum anderen zieht es meine eigene Aufmerksamkeit vom restlichen Verkehrsgeschehen übermäßig ab.	3911
__label__premise	Auch hier: Mit Kindern sehr gefährlich.	5640
__label__mpos	Weitere Fahrradstrassen in Köln	12678
__label__premise	Bahnübergang Alfterer Straße	3540
__label__premise	Noch zur Erklärung: es gibt unmittelbar am Ufer einen sehr schmalen Weg, der als teilweise mit Schild als Radweg, ansonsten aber nur mit Piktogramm als solcher markiert ist, einen breiten als Fußweg markierten Weg und einen weiteren sehr schmalen und voller Wurzelaubrüche als Radweg markierten Weg.	2552
