id;description;DBO
993433044028452;"Wir haben Euch gestern darauf aufmerksam gemacht, was dies für eine Veranstaltung ist, dass es aber auch richtig und wichtig ist, dorthin zu gehen.

Aus diesem Grund hoffen wir, dass Ihr alles gut überstanden habt und es keine unangenehme Zwischenfälle gab.

http://www.faz.net/aktuell/wirtschaft/ttip-und-freihandel/freihandelsabkommen-zehntausende-demonstrieren-in-berlin-gegen-ttip-13848419.html";nothing
946595282045562;Das gleiche Problem haben wir in Frankfurt, da hier schon von jeher eine menge Kanacken wohnen, ist man gleich ein Nazi wenn man gegen weitere Zuwanderungen der Asylantenpest ist. Aber aus Erfahrung weiß ich, dass es eine ganze Menge ist, die dagegen sind, auch wenn sie sich nicht wagen, den Mund aufzumachen. Es ist eine Schande für Deutschland!!!!;criticism
1134240943280994;Thomas Lux;nothing
1063233880381701;ich auch ..ich auch ...;nothing
1385257153892659200;"Man sollte Annalena  "" Kobold "" Baerbock nicht allzuviel Aufmerksamkeit schenken . Besser wäre es , einen Blick in das Wahlprogramm der Ökotaliban zu werfen ; da läuft es jedem Demokraten kalt den Rücken hinunter #Baerbock #DieGruenen #";nothing
1096065880431834;"da stehen so schöne LKW""s....;-)";nothing
1064311580273931;Da sieht man mal, wie viele komatöse naive Gutmenschen und Willkommenstänzer es in Deutschland noch gibt... Statt auf Sachsen stolz zu sein, und als Vorzeigebundesland hervorzuheben, wird alles schlechtgeredet. Typisch Deutschland. Dabei sind die wenigen die Widerstand bieten, die einzig normalen.;nothing
1012382038800219;Schwachmaten in BW? Jetzt is aber mal gut! Nicht alle sind da doof!;nothing
1013807218657701;"Dass Herr Schuster zu ähnlichen ""Erkenntnissen"" gelangt, liegt daran, dass Angehörige von Minderheiten, die potenziell Opfer von Diskriminierung sind, selbst nicht vor rassistischen Stereotypen gefeit sind. Der Unterschied ist allerdings, dass sie strukturell weniger in der Lage sind, ihre rassistischen Positionen auch in tatsächliche Diskriminierungen auf gesellschaftlicher Ebene umzusetzen - ganz im Gegensatz zu Pegida, deren Anhänger überwiegend der Mehrheitsgesellschaft angehören.";nothing
1055129041192185;was für gesetze machen die eigentlich ,EU  ???  ,kassieren 20.000 im Monat und lassen uns Untergehen , EUROPA  - Asoziale Politik .;agitation
982679798437110;Ramon De la Perez jetzt kriegen wir aber Angst mit Anzeige ist raus ich ginge dann lieber in den Knast da bekomme ich 3mal am Tag mein Fressen und brauch nicht arbeiten und mich ärgern da wegen denen demnächt Steuern und Krankenkassenbeiträge erhöht werden;nothing
882777641760660;Ich wusste gar nicht das in Marokko  Krieg ist ??passiert....bedauerlicher Einzelfall;nothing
855583121146779;Ich gebe En Gin in einigen Punkten recht, es befinden sich auch unter den PEGIDA -Anhängern Menschen dir rassistische und ausländerfeindliche Parolen brüllen, das steht fest und kann auch keiner abstreiten. Viele einfach dazwischen stehen um das Bild zu stören! Aber es kann auf der anderen Seite nicht sein, das Gegendemonstranten mit Gewalt und  Hass in so einem Maße agieren!;nothing
888077631230661;seine Leugnung des Holocaustes z.B. ( die er dann aber zurückgezogen und abgestritten hat). Ok, es war ihr Vater, aber ihre Gesinnung ist absolut die gleiche;nothing
977041242334299;und er ist der Haupt Arschloch https://www.facebook.com/irreligious.ly;nothing
1007134605991629;Sind doch schon da!;nothing
1134145656623856;Die meisten normalen Menschen in Deutschland wollen diese Personen nicht mal in ihrer Nähe haben geschweige denn irgendeinen persönlichen Kontakt. Frau M. soll doch mal offenlegen, wieviele persönliche private Kontakte sie mit diesen Islamisten pflegt...;criticism
1007131215991968;De supermarkt in Duitsland zijn problemen ontstaan.Zoals Köln.Dat betekent werklijk geld problemen.De burgers verliezen zeker geld als de vluchtling helpt.;nothing
1705;Palästinien gehört und du dreckige Schlampe;nothing
1052745754763847;Tan Er und in euern Reihen sind Linksfaschisten und die müssen genauso bekämpft werden oder sehe ich das was falsch.;nothing
935256543179436;Nee, der hat bestimmt GEZ nicht bezahlt =);nothing
855047741200317;Michael, für dich nehme ich mir die Zeit....;nothing
991644260873997;Heinrich der Westen kann nicht aufstehen. Die sind alle feige;nothing
1011213695583720;Viel Glück euch heute und auch 25000 Leute wie in Dresden! !!!;nothing
854998147871943;??????;nothing
925399134165177;Ralf, Du bist aus Frankfurt und hast doch keinen Plan von Verbrechensstatistik. Da steckt der Flughafen mit drin (Schmuggel z.B.) und das Frankfurter Kreuz (dort werden die meissten Drogenschmuggler rausgefischt). Ohne diese Verbrechens-Drehkreuze ist Frankfurt eher hinter den westlichen Großstädten. Der Ausländeranteil in Frankfurt beträgt zur Zeit 26,8 %. Siehste, jetzt weisste Bescheid. :D PS Pegida bringt aber immehin so 50 - 60 Leutchen zum spazierengehn. Und das bei 650.000 Einwohnern. Respekt!! :-);nothing
1111327725572316;"""Ohne einen Cent in der Tasche, das ist menschenunwürdig"" So geht's unseren Rentnern seit Merkel!";criticism
1052720708099685;Ich kann nur Sagen,die Polizei in Dresden hat das eigentlich immer in GRIFF. Ich bin seit über einen Jahr bei Demos von Pegida immer da bei.Habe mich immer sicher GEFÜHLT. Danke den Herren u. Damen der Polizei.Nicht Vergessen die Ordner von Pegida.Und eins das muß gesagt werden.  Und weil Pegida FRIEDLICH ist !!!;nothing
855116751193416;Mal was von den nachbarn.. es lohnt weiter zu machen! http://m.diepresse.com/home/panorama/welt/4644087/index.do;nothing
1105841182787637;"Gibt da so ne nette Sache, nennt sich Buttersäure...danach wollen die ihr ""ach so tolles"" Gebetshaus garantiert nie wieder betreten ??????";nothing
982668675104889;Deutschland hat heute Norwegen um Hilfe gebeten im Flüchtlings-Chaos !Wird den ganzen Tag in Norwegen im Radio gesagt!Die meinten-wenn Deutschland schon um Hilfe bittet-dann ist es ernst!;nothing
982762645095492;sprach der verblendete Gutmensch.;nothing
1134237523281336;Negativ !;nothing
1134159916622430;Nehmt einen Knüppel mit --und druff uffs dolle Hern.;nothing
876260075745750;"Bisher durften die ja nicht...aber jetzt wo sie es bald können,tippe ich trotzdem schwer auf die ""Fachrichtung Schlüsseldienst "" (Einbruch&Co.)";nothing
982671251771298;wenn hier jemand nicht bei trost ist dann bist du das anke.;nothing
935288126509611;"Du bist bestimmt missbraucht worden da kann man den geistigen Müll schon verstehen den du da von dir gibst. Bist du schon zum Islam konvertiert.? Falls nicht werden das auch keine Freunde von dir du Lappen ;-)";nothing
1395022131726102528;Deshalb ist die Befreiung Palästinas für jeden Moslem die höchste persönliche Pflicht, wo immer er sich befindet. (...) Der Jihad ist die persönliche Pflicht jedes Moslems, (...) Angesichts des Raubes durch die Juden ist es unvermeidlich, dass ein Banner des Jihad gehisst wird.;agitation
1134091559962599;Leute aufwachen, bevor wir verlacht und benutzt werden und respektiert sowieso nicht.;nothing
982638581774565;Die Serben sind auch nicht ganz dicht mit ihrer Idee n Korridor für Flüchtlinge nach West Europa einzurichten.;nothing
1063507557021000;"Na, dann sagt dem Somalier mal, dass man so was nicht macht und er beim nächsten Mal Ärger bekommt.

Andererseits finde ich es gar nicht so schlimm, wenn sich die Invasoren selbst ein wenig dezimieren";nothing
1134196729952082;Das Vergnügen haben viele Pendler die zB. die S-Bahn täglich  zwischen Bochum und Essen benutzen-Nur mal so zum Kennenlernen.;nothing
882679448437146;10% Verlust hat man immer. Kann man nichts machen.;nothing
989413864430370;Zum Glück werden die refugees welcome jubler von tag zu tag weniger;nothing
1035113253193764;"Der unterentwickelte Osten gehört nicht zu Deutschland. Die Ausländer im Westen sind schon länger in der BRD als ihr und was habt ihr vorzuweisen? Fremdenhass, Arbeitslosigkeit und eine marode Infrastruktur. Ihr seit eine Last für die gesamte Republik (SOLI) und nun redet ihr davon, dass Flüchtlinge zu viel kosten? 
Der Mauerfall war der grösste Fehler der westlichen Welt ??";nothing
1095985097106579;Schlimmer wie Hyänen!!!;nothing
961917887179968;Und ich dachte, Pegida würde röcheln...;nothing
1069084159796673;Der Mann hat mich echt verwirrt!;nothing
1053150598056696;Bravo!;nothing
1055103211194768;hab ich doch gesagt. Bis 2017 dürfen die Invasoren gesetzlich mitwählen dürfen!;criticism
994506060587817;Dein Wort in Gottes Ohr!;nothing
1069125263125896;kennst di aus???? widerlich.....;nothing
885317818173309;War das eine Frage, oder eine Aussage, liebe Eva? Den passenden Vornamen zu deiner oberflächlich- dummen Einstellung hast du ja jedenfalls schonmal  :);nothing
1121735654531523;Super, weiter so;nothing
1065804703457952;Tillich lebt noch in seiner Zeit damals.Mit so einer Vergangenheit würde ich ganz still sein!;nothing
1742;RT @name: @name @news Die EU spaltet Europa. Merkel spaltet die EU. Merkel muss weg. Die EU muss weg. Damit Europa wieder atmen kann.;subversive
876313625740395;wenn du meinst, bisher wurde ich nur von leuten mit migrationshintergrund mit waffe bedroht und gefesselt ... tztztz und dies hier spricht auch für sich ....http://www.haz.de/Hannover/Aus-der-Stadt/Uebersicht/Drei-Raubueberfaelle-in-24-Stunden;nothing
882783078426783;"Also leute  alle die hier"" etwas"" radikal  sind ihr seid hundertprozentig arbeitslos und werdet vom Staat bezahlt  und wer zahlt steuern die Ausländer 
und alle die was gegen  andere nationen  haben lutscht!! vorallem du Joerg  der die kleine  lisa  vergewaltigt  und nicht ins Gefängnis kommt aber der arme Ausländer am besten lebenslang";nothing
855014354536989;"Deutsche Tugenden verlieren immer mehr an Bedeutung oder geraten ganz in Vergessenheit. Deutsch Kinder sind sprachlich vielerorts nicht von Migranten zu unterscheiden.     Die DM wurde schon abgeschafft ohne uns zu fragen.  
Wie weit soll das noch gehen.";nothing
945834182121672;Lerne du erst einmal ordentlich schreiben;nothing
1010187715686318;Sind wir hier im falschen Film? http://iss2015.eu/ http://iss2015.eu/gala/;nothing
1056682034370219;Diese möchte gerne Demokraten werden von mir nicht mal im Traum gewählt...;criticism
1063257030379386;Matthias Leibiger dies spielt momentan keine Rolle ,die Hauptsache ,alle Ausweise !Dann wäre mal das größte Problem weg!Solange die alle hier sind,wird es richtig teuer für den Steuerzahler !;criticism
876349595736798;Wir brauchen auch keine Zuwanderung. Wir haben in Deutschland schon genug eigene und importierte Arbeitslose!;nothing
855163504522074;http://jungundstark.de/#site;nothing
1064397610265328;also!;nothing
982653888439701;https://youtu.be/OGQZJ0yX0do;nothing
982695108435579;Karl-Ludwig Müßig zu teuer? vom Zug könnten sie ja abspringen...;nothing
960898167281940;"Ich denk auch an die Kinder.  Wüsste auch ehrlich gesagt nicht,  was das Eine mit dem Anderen zu tun hat ? Oder glauben Sie wirklich,  dass es mehr für "" Uns"" gäbe,  wenn keine Asylanten da wären.  Sehr naiv das zu glauben. ....
Und nur weil es mir schlecht geht,  muss ich nicht noch  Schwächere nieder machen. ... abgesehen davon.  Wir haben Kindergeld. Elterngeld. Erziehungsgeld. Rente. Etc etc...
In welchem Land,  gibt es das noch? !";nothing
883070495064708;"und Volker Beck erst, die Polizei vertuscht doch nur wieder. ;)";criticism
1152571134781308;Systemtreuer widerlicher Laden, den verabscheue ich dafür zutiefst ????;nothing
855025171202574;Der Riese ist geweckt,mit oder ohne Verräter und diese gibt es in jeder Bewegung!;nothing
1096028777102211;Respektlosigkeit. Peitsche nähmen und Gyö... !;nothing
991269104244846;Der Wahnsinn  . ..Großartig  ??;nothing
1096061010432321;auf jeden Fall räumen und abführen!;nothing
1105441026160986;und eine am Großen Garten;nothing
1018216358216787;Eddie Graf hat mich ja leider blockiert ?? er scheint allergisch dagegen zu sein wenn jemand nicht seiner Auffassung ist und Fragen stellt ?? Für einen konstruktiven Diskurs scheint es auch nicht zu reichen aber keine Bange Eddie ?? ....sieh dir den Film an ??;nothing
1618;Bei solche Politikern und Beamten, wuenscht man sich weider einen kleinen Hitler. Der wurde mit allen abfahren. Oder gleich an die Wand stellen.;nothing
855052254533199;Heul doch;nothing
1064213733617049;Interessante Statistik. Aber wetten, daß Thüringen mit seiner linksversifften Landesregierung schon innerhalb weniger Jahre abfallen wird?;criticism
951622638209493;Wenn deutsche Menschen obdachlos sind , kümmert es  diese verraeter reg gierig einen scheiß pfui teufel. Und das wollen Christen sein. Von den rot gruenen pack wollen wir gar nicht sprechen. 30 Tage dürfen deutsche im obdachlosen schlafen;criticism
1105686159469806;Regierungsverrat des eigenen Volkes! Wiedervereinigung war nicht mit den Türken gemeint, die mit dem Genozid gegen Armenier im ersten WK Kaiserreich verraten haben, Wolgadeutschen haben damals gegen Türken gekämpft.;criticism
1063413493697073;Cool weiter so??;nothing
935329179838839;"Ganz so einfach ist das nicht.

1.Um bei einem Beispiel zu bleiben: Wenn Sie behaupten, dass Konrad Adenauer der erste deutsche Bundeskanzler war, ist das definitiv fundiertes Allgemeinwissen. Wenn ich dann sage es sei aber mMn Gerhard Schröder gewesen und gleichzeitig bereit bin mich eines Besseren belehren zu lassen und sage „Zeigen Sie mir doch eine Liste der Kanzler, dann guck ich nach“ – dann ist das doch vollkommen legitim, vor allem weil ich bereit bin, meine Sicht auf den Sachverhalt zu verbessern. Oder nicht? Genau so verhält es sich in der Causa „Islam=Gewalt“, wo ich Ihrer Meinung widerspreche und gerne Belege für Ihre Sicht der Dinge sehen würde.

2.Das alles hat in keinem Fall mit einer Nötigung zu tun (Def. Nötigung nach 240 StGB: http://dejure.org/gesetze/StGB/240.html), allenfalls mit einer in einer Diskussion vollkommen verständlichen Aufforderung.


3.Sie haben Recht, genau das ist mein Problem. Ich verstehe diese Argumentation nicht, würde Sie aber sehr gerne verstehen. Inwiefern ist das verkehrt?

Lars Nahme: vielleicht haben Sie eine Klarstellung oder Argumente? ;) :)";nothing
1012279478810475;Naja aber das mit meiner Bude mit salafistischen bartpflegeprodukten War nicht geflunkert. .. wers  nicht glaubt muss halt vorbeikommen.  Dritte eine rechts. , fünfter stand. Zwischen der begann  wildschweinbratwurst;nothing
1389630406153183232;@Markus__Lanz @Wissing Wie sehr kann man eine komplette Talkshow ins aus schießen? @RicardoLange4 - sorry, solltest du heute auch da sein. Ich gucke mir keine Nazis an. @Markus__Lanz  #Lanz Talkshow ist für mich gestorben. MAN! SPRICHT! NICHT! MIT! NAZIS! Was soll die Weidelscheiße? Wer lädt die ein?;agitation
1111669308871491;"Recht hat er trotzdem. 
Da hilft dir auch deine beleidigende Art nichts!";nothing
1056945047677251;AFD!  ??;nothing
991322064239550;Danke Dresden!!! Gruß aus dem Saarland!!;nothing
862302517141506;Es ist auch scheiß egal ob wer links, mitte oder rechts steht....es droht Krieg und daß muß verhindert werden!;nothing
1394363870634987520;@Ichbins2009 @DrStrompen @ZentralratJuden Was laberst du da ich kenne nicht einen deutschen der so einen hass Juden gegenüber an den Tag legt ... Lügner;nothing
1469;Mit Deutschem Gruß! Wir müssen unsere Ehre und unsere Nation verteidigen gegen all die Feinde, die uns immer wieder angreifen. #DeutschlandErwache #UnsereEhreHeißtTreue;nothing
856309321074159;Prima. Endlich mal einer, der verstanden hat, worum es Pegida geht. Um Frieden, Freiheit, Toleranz und Weltoffenheit. Gegen Gewalt, Terror, Nazis, Radikale, religiösen Fanatismus, Glaubenskriege, Islamismus und Salfismus. Für ein weltoffenes Deutschland, in dem alle Menschen willkommen sind, die das Grundgesetz und den deutschen Rechtsstaat achten. Vorwärts Freiheit, Vorwärts Pegida.;nothing
887994037905687;EU Sanktionen gegen Österreich? Sorry das ich bestimmte Dinge nichts mitbekommen habe. Wäre nett wenn du mir darüber etwas erzählen könntest, weswegen Österreich Sanktionen bekam.;nothing
